
instance_CG_N7_K7_nzP0d2_p8_g1_l5.txt
BSPgHCCS,914,2
ETF,1153,11
BL-EST,1159,12
ILP,914,2
ILPiter,913,2
0

instance_exp_N20_K4_nzP0d2_p8_g1_l5.txt
Trivial,951,1
refined,544,13
cilk,1333,17
BSPg,1228,33
BSPgHCCS,874,16
ETF,1226,21
BL-EST,1237,19
source3_weights_cluster,1327,25
source3_weights_clusterHCCS,843,15
ILPiter,841,15
ILPCS,543,13
0

instance_kNN_N30_K8_nzP0d15_p8_g1_l5.txt
Trivial,2755,1
refined,1025,37
cilk,3060,39
BSPg,3044,57
BSPgHCCS,2171,40
ETF,2870,41
BL-EST,3443,46
ILPiter,2162,40
ILPCS,1016,37
0

instance_exp_N90_K7_nzP0d14_p8_g1_l5_numa3.txt
Trivial,24598,1
refined,10474,73
cilk,93438,111
BSPg,76508,113
BSPgHCCS,45664,75
ETF,98011,195
BL-EST,90710,244
ILPiter,45517,75
0

instance_kNN_N45_K15_nzP0d16_p8_g1_l5.txt
Trivial,13623,1
refined,3046,63
cilk,10832,88
BSPg,8777,95
BSPgHCCS,6783,63
ETF,13860,146
BL-EST,16161,197
ILPiter,6783,63
ILPCS,2999,63
0

instance_CG_N17_K8_nzP0d25_p8_g1_l5_numa3.txt
Trivial,4244,1
refined,4363,18
cilk,19953,71
BSPg,23090,123
BSPgHCCS,8471,21
ETF,9237,104
BL-EST,9547,102
ILPiter,8337,21
ILPCS,4239,18
0

instance_pregel_cc_gyro_m_p8_g1_l5_numa3.txt
Trivial,1728,1
refined,1728,1
cilk,2392,25
BSPg,2891,45
BSPgHCCS,1751,5
ETF,1884,5
BL-EST,2154,10
source3_weights_cluster,2156,37
source3_weights_clusterHCCS,1800,9
ILPiter,1728,5
0

instance_kNN_N60_K15_nzP0d15_p8_g1_l5_numa3.txt
Trivial,23298,1
refined,10012,81
cilk,83404,126
BSPg,65625,126
BSPgHCCS,41259,83
ETF,25786,110
BL-EST,26085,103
ILPiter,41080,83
0

instance_exp_N30_K6_nzP0d15_p8_g1_l5.txt
Trivial,2423,1
refined,764,26
cilk,2947,33
BSPg,2795,48
BSPgHCCS,2003,31
ETF,3150,44
BL-EST,3598,55
source3_weights_cluster,3240,44
source3_weights_clusterHCCS,2163,32
ILPiter,2003,31
ILPCS,763,26
0

instance_kNN_N20_K5_nzP0d2_p8_g1_l5_numa4.txt
Trivial,859,1
refined,531,14
cilk,2642,21
BSPg,3317,31
BSPgHCCS,1414,16
ETF,859,1
BL-EST,880,3
ILPiter,1379,16
ILPCS,529,14
0

instance_spmv_N70_nzP0d19_p8_g1_l5_numa3.txt
Trivial,3630,1
refined,1845,3
cilk,7242,12
BSPg,4604,3
BSPgHCCS,4001,3
ETF,5180,4
BL-EST,10176,10
source3_weights_cluster,22040,3
source3_weights_clusterHCCS,3394,3
ILPiter,2404,3
ILPCS,1845,3
0

instance_kNN_N10_K8_nzP0d2_p8_g1_l5_numa4.txt
Trivial,544,1
refined,473,4
cilk,1526,10
BSPg,2087,24
BSPgHCCS,894,6
ETF,544,1
BL-EST,597,5
ILP,620,4
ILPiter,594,4
ILPCS,473,4
0

instance_CG_N30_K24_nzP0d15_p8_g1_l5_numa4.txt
Trivial,21965,1
refined,21886,52
cilk,190296,257
BSPg,186343,473
BSPgHCCS,42896,65
ETF,149786,360
BL-EST,48031,316
ILPiter,42025,65
ILPCS,21640,52
0

instance_kNN_N30_K12_nzP0d15_p8_g1_l5_numa3.txt
Trivial,4591,1
refined,2194,32
cilk,17200,48
BSPg,14758,68
BSPgHCCS,8626,36
ETF,5093,40
BL-EST,5279,34
ILPiter,8222,36
ILPCS,2144,32
0

instance_CG_N35_K8_nzP0d25_p8_g1_l5.txt
Trivial,12497,1
refined,4664,87
cilk,16610,118
BSPg,15637,192
BSPgHCCS,11277,115
ETF,14830,112
BL-EST,16958,140
ILPiter,11122,115
ILPCS,4581,87
0

instance_exp_N80_K6_nzP0d15_p8_g1_l5_numa4.txt
Trivial,17712,1
refined,11297,64
cilk,114672,95
BSPg,96111,102
BSPgHCCS,53455,66
ETF,139360,172
BL-EST,155949,184
ILPiter,53082,66
0

instance_CG_N25_K17_nzP0d15_p8_g1_l5_numa3.txt
Trivial,12211,1
refined,9889,62
cilk,59867,156
BSPg,66741,293
BSPgHCCS,14556,12
ETF,45379,198
BL-EST,54829,222
source3_weights_cluster,45758,284
source3_weights_clusterHCCS,12648,70
ILPiter,12421,70
ILPCS,9872,62
0

instance_exp_N50_K12_nzP0d15_p8_g1_l5_numa4.txt
Trivial,13666,1
refined,8450,45
cilk,73172,81
BSPg,54981,74
BSPgHCCS,35545,47
ETF,74682,161
BL-EST,110028,222
ILPiter,35492,47
0

