
source3_weights_cluster,1865,10
source3_weights_clusterHCCS,1647,10
ILPIter,1319,7
ILPCS,1288,7
0

instance_kNN_N20_K5_nzP0d2_p8_g1_l5_numa3.txt
Trivial,859,1
cilk,1065,25
BSPg,590,8
BSPgHCCS,488,8
ETF,1514,37
BL-EST,1725,51
source3_weights_cluster,948,10
source3_weights_clusterHCCS,616,10
ILPIter,487,8
ILPCS,455,8
0

instance_kNN_N30_K12_nzP0d15_p8_g1_l5_numa2.txt
Trivial,4591,1
cilk,2592,65
BSPg,1682,18
BSPgHCCS,1527,17
ETF,4930,181
BL-EST,7112,290
source3_weights_cluster,2133,24
source3_weights_clusterHCCS,1796,24
ILPIter,1524,17
ILPCS,1420,17
0

instance_spmv_N10_nzP0d25_p8_g1_l5_numa3.txt
Trivial,126,1
cilk,157,6
BSPg,90,3
BSPgHCCS,73,3
ETF,129,4
BL-EST,149,6
source3_weights_cluster,91,2
source3_weights_clusterHCCS,62,2
ILP,62,2
ILPIter,46,2
21.999999999999993

instance_CG_N5_K4_nzP0d4_p8_g1_l5_numa2.txt
Trivial,556,1
cilk,708,32
BSPg,600,40
BSPgHCCS,526,26
ETF,638,35
BL-EST,681,31
source3_weights_cluster,711,37
source3_weights_clusterHCCS,529,29
ILPIter,486,26
ILPCS,485,26
0

instance_kNN_N25_K5_nzP0d2_p8_g1_l5_numa3.txt
Trivial,1235,1
cilk,1427,32
BSPg,865,8
BSPgHCCS,712,7
ETF,1820,42
BL-EST,3021,82
source3_weights_cluster,1179,10
source3_weights_clusterHCCS,844,10
ILPIter,705,7
ILPCS,677,7
0

instance_exp_N35_K4_nzP0d15_p8_g1_l5_numa3.txt
Trivial,2232,1
cilk,2740,58
BSPg,1349,7
BSPgHCCS,1136,7
ETF,3707,78
BL-EST,5170,127
source3_weights_cluster,1746,8
source3_weights_clusterHCCS,1262,8
ILPIter,1073,7
ILPCS,1031,7
0

instance_spmv_N10_nzP0d25_p8_g1_l5_numa2.txt
Trivial,126,1
cilk,100,6
BSPg,58,3
BSPgHCCS,55,3
ETF,72,4
BL-EST,100,5
source3_weights_cluster,65,2
source3_weights_clusterHCCS,49,2
ILP,49,2
ILPIter,38,2
21.99999999999998

instance_exp_N4_K2_nzP0d5_p8_g1_l5_numa2.txt
Trivial,81,1
cilk,74,6
BSPg,74,5
BSPgHCCS,60,5
ETF,62,4
BL-EST,130,7
source3_weights_cluster,66,4
source3_weights_clusterHCCS,53,4
ILP,53,4
ILPIter,53,4
ILPCS,53,4
14.42716268514027

instance_spmv_N70_nzP0d19_p8_g1_l5_numa4.txt
Trivial,3630,1
cilk,5468,41
BSPg,2199,3
BSPgHCCS,1973,3
ETF,3080,8
BL-EST,7394,59
source3_weights_cluster,1652,2
source3_weights_clusterHCCS,1532,2
ILPIter,1532,2
0

instance_kNN_N50_K4_nzP0d18_p8_g1_l5_numa3.txt
Trivial,3234,1
cilk,3149,44
BSPg,1860,6
BSPgHCCS,1562,6
ETF,4347,54
BL-EST,6854,131
source3_weights_cluster,2317,8
source3_weights_clusterHCCS,1896,8
ILPIter,1465,6
ILPCS,1437,6
0

instance_exp_N10_K8_nzP0d2_p8_g1_l5_numa4.txt
Trivial,564,1
cilk,1156,25
BSPg,792,12
BSPgHCCS,593,11
ETF,1354,34
BL-EST,1645,39
source3_weights_cluster,1112,16
source3_weights_clusterHCCS,707,16
ILPIter,557,11
ILPCS,540,11
0

