
Trivial,2232,1
cilk,1314,58
BSPg,523,7
BSPgHCCS,495,7
ETF,1397,55
BL-EST,2701,119
source3_weights_cluster,639,8
source3_weights_clusterHCCS,569,8
ILPIter,483,7
ILPCS,473,7
0

instance_kNN_N50_K4_nzP0d18_p8_g1_l20.txt
Trivial,3234,1
cilk,1757,44
BSPg,751,6
BSPgHCCS,733,6
ETF,1770,40
BL-EST,4206,111
source3_weights_cluster,900,8
source3_weights_clusterHCCS,830,8
ILPIter,716,6
ILPCS,706,6
0

instance_kNN_N50_K5_nzP0d16_p8_g1_l2.txt
Trivial,4232,1
cilk,1262,53
BSPg,861,7
BSPgHCCS,810,7
ETF,1591,65
BL-EST,3310,175
source3_weights_cluster,1024,10
source3_weights_clusterHCCS,935,10
ILPIter,804,7
ILPCS,791,7
0

instance_CG_N9_K9_nzP0d35_p8_g1_l20.txt
Trivial,2288,1
cilk,2665,83
BSPg,2291,82
BSPgHCCS,1826,50
ETF,3921,131
BL-EST,3660,110
source3_weights_cluster,2746,83
source3_weights_clusterHCCS,2418,74
ILPIter,1788,50
ILPCS,1778,50
0

instance_exp_N40_K5_nzP0d15_p8_g1_l10.txt
Trivial,3752,1
cilk,1960,79
BSPg,810,8
BSPgHCCS,793,8
ETF,2197,84
BL-EST,4842,196
source3_weights_cluster,924,10
source3_weights_clusterHCCS,827,10
ILPIter,788,8
ILPCS,781,8
0

instance_CG_N15_K7_nzP0d25_p8_g1_l2.txt
Trivial,3201,1
cilk,1388,83
BSPg,1162,59
BSPgHCCS,1090,39
ETF,1850,143
BL-EST,2239,141
source3_weights_cluster,1364,65
source3_weights_clusterHCCS,1202,62
ILPIter,1088,39
ILPCS,1080,39
0

instance_exp_N30_K10_nzP0d18_p8_g1_l10.txt
Trivial,4621,1
cilk,2265,89
BSPg,1078,15
BSPgHCCS,1023,14
ETF,2924,118
BL-EST,6405,267
source3_weights_cluster,1260,20
source3_weights_clusterHCCS,1221,20
ILPIter,1022,14
