Graph,Machine,Algorithm,TimeToCompute(ms),BspCost,CommCost,Supersteps,WorkCost,avg_wavefront_size,num_edges,num_vertices
exp-D15-N1000-C4.psdd,p16_g4_l20,GreedyBspHC,3,88,80,4,8,7.500000,28,30
cwebkb.psdd,p16_g4_l20,GreedyRecomputerMask0,3584,5865,4392,16,1473,633.916667,50251,22821
cwebkb.psdd,p16_g4_l20,GreedyRecomputerMask1,5260,4872,3068,16,1804,633.916667,50251,22821
cwebkb.psdd,p16_g4_l20,GreedyRecomputerMask3,6193,4800,2984,13,1816,633.916667,50251,22821
cwebkb.psdd,p16_g4_l20,GreedyRecomputerMask7,11027,4800,2984,13,1816,633.916667,50251,22821
cwebkb.psdd,p16_g4_l20,GreedyRecomputerMask2,4645,5010,2592,12,2418,633.916667,50251,22821
cwebkb.psdd,p16_g4_l20,GreedyRecomputerMask4,6998,5865,4392,16,1473,633.916667,50251,22821
cwebkb.psdd,p16_g4_l20,GreedyBspHC,3220,6146,4692,16,1454,633.916667,50251,22821
instance_exp_N50_K12_nzP0d15,p16_g4_l20,GreedyRecomputerMask0,1112,3152,2224,23,928,226.416667,13248,5434
instance_exp_N50_K12_nzP0d15,p16_g4_l20,GreedyRecomputerMask1,1217,2907,1928,23,979,226.416667,13248,5434
instance_exp_N50_K12_nzP0d15,p16_g4_l20,GreedyRecomputerMask3,1489,2763,1680,20,1083,226.416667,13248,5434
instance_exp_N50_K12_nzP0d15,p16_g4_l20,GreedyRecomputerMask7,2559,2763,1680,20,1083,226.416667,13248,5434
instance_exp_N50_K12_nzP0d15,p16_g4_l20,GreedyRecomputerMask2,1431,3003,1956,20,1047,226.416667,13248,5434
instance_exp_N50_K12_nzP0d15,p16_g4_l20,GreedyRecomputerMask4,1440,3152,2224,23,928,226.416667,13248,5434
instance_exp_N50_K12_nzP0d15,p16_g4_l20,GreedyBspHC,1025,3508,2580,23,928,226.416667,13248,5434
msc23052,p16_g4_l20,GreedyRecomputerMask0,4677,44064,7648,11,36416,120.691099,565881,23052
msc23052,p16_g4_l20,GreedyRecomputerMask1,10973,42991,6136,11,36855,120.691099,565881,23052
msc23052,p16_g4_l20,GreedyRecomputerMask3,14205,42863,6100,8,36763,120.691099,565881,23052
msc23052,p16_g4_l20,GreedyRecomputerMask7,47562,42863,6100,8,36763,120.691099,565881,23052
msc23052,p16_g4_l20,GreedyRecomputerMask2,8063,43913,7612,8,36301,120.691099,565881,23052
msc23052,p16_g4_l20,GreedyRecomputerMask4,21506,44064,7648,11,36416,120.691099,565881,23052
msc23052,p16_g4_l20,GreedyBspHC,2618,44997,8576,15,36421,120.691099,565881,23052
instance_CG_N12_K6_nzP0d3,p16_g4_l20,GreedyRecomputerMask0,134,2417,2060,39,357,15.028169,2179,1067
instance_CG_N12_K6_nzP0d3,p16_g4_l20,GreedyRecomputerMask1,143,2401,2040,39,361,15.028169,2179,1067
instance_CG_N12_K6_nzP0d3,p16_g4_l20,GreedyRecomputerMask3,205,2068,1628,25,440,15.028169,2179,1067
instance_CG_N12_K6_nzP0d3,p16_g4_l20,GreedyRecomputerMask7,392,2067,1624,25,443,15.028169,2179,1067
instance_CG_N12_K6_nzP0d3,p16_g4_l20,GreedyRecomputerMask2,200,2076,1636,25,440,15.028169,2179,1067
instance_CG_N12_K6_nzP0d3,p16_g4_l20,GreedyRecomputerMask4,250,2416,2056,39,360,15.028169,2179,1067
instance_CG_N12_K6_nzP0d3,p16_g4_l20,GreedyBspHC,119,2489,2132,39,357,15.028169,2179,1067
ship_001,p16_g4_l20,GreedyRecomputerMask0,105230,462328,63016,633,399312,7.117815,2304655,34920
ship_001,p16_g4_l20,GreedyRecomputerMask1,109062,462071,62752,633,399319,7.117815,2304655,34920
ship_001,p16_g4_l20,GreedyRecomputerMask3,119272,460536,62128,578,398408,7.117815,2304655,34920
ship_001,p16_g4_l20,GreedyRecomputerMask7,219104,460468,62060,578,398408,7.117815,2304655,34920
ship_001,p16_g4_l20,GreedyRecomputerMask2,117895,460749,62364,575,398385,7.117815,2304655,34920
ship_001,p16_g4_l20,GreedyRecomputerMask4,182075,462280,62968,633,399312,7.117815,2304655,34920
ship_001,p16_g4_l20,GreedyBspHC,96170,511997,111636,731,400361,7.117815,2304655,34920
instance_kNN_N50_K4_nzP0d18,p16_g4_l20,GreedyRecomputerMask0,264,796,568,8,228,192.625000,2763,1541
instance_kNN_N50_K4_nzP0d18,p16_g4_l20,GreedyRecomputerMask1,280,694,444,7,250,192.625000,2763,1541
instance_kNN_N50_K4_nzP0d18,p16_g4_l20,GreedyRecomputerMask3,340,633,360,5,273,192.625000,2763,1541
instance_kNN_N50_K4_nzP0d18,p16_g4_l20,GreedyRecomputerMask7,618,633,360,5,273,192.625000,2763,1541
instance_kNN_N50_K4_nzP0d18,p16_g4_l20,GreedyRecomputerMask2,333,707,400,4,307,192.625000,2763,1541
instance_kNN_N50_K4_nzP0d18,p16_g4_l20,GreedyRecomputerMask4,344,796,568,8,228,192.625000,2763,1541
instance_kNN_N50_K4_nzP0d18,p16_g4_l20,GreedyBspHC,241,912,684,8,228,192.625000,2763,1541
instance_spmv_N60_nzP0d15,p16_g4_l20,GreedyRecomputerMask0,172,467,324,3,143,585.000000,1575,1170
instance_spmv_N60_nzP0d15,p16_g4_l20,GreedyRecomputerMask1,194,343,176,3,167,585.000000,1575,1170
instance_spmv_N60_nzP0d15,p16_g4_l20,GreedyRecomputerMask3,213,276,0,1,276,585.000000,1575,1170
instance_spmv_N60_nzP0d15,p16_g4_l20,GreedyRecomputerMask7,356,276,0,1,276,585.000000,1575,1170
instance_spmv_N60_nzP0d15,p16_g4_l20,GreedyRecomputerMask2,197,276,0,1,276,585.000000,1575,1170
instance_spmv_N60_nzP0d15,p16_g4_l20,GreedyRecomputerMask4,296,467,324,3,143,585.000000,1575,1170
instance_spmv_N60_nzP0d15,p16_g4_l20,GreedyBspHC,157,475,332,3,143,585.000000,1575,1170
msnbc-yitao-e.psdd,p16_g4_l20,GreedyRecomputerMask0,853,1986,1652,6,334,1043.200000,8074,5216
msnbc-yitao-e.psdd,p16_g4_l20,GreedyRecomputerMask1,1113,1579,1116,6,463,1043.200000,8074,5216
msnbc-yitao-e.psdd,p16_g4_l20,GreedyRecomputerMask3,1289,1467,724,4,743,1043.200000,8074,5216
msnbc-yitao-e.psdd,p16_g4_l20,GreedyRecomputerMask7,2423,1467,724,4,743,1043.200000,8074,5216
msnbc-yitao-e.psdd,p16_g4_l20,GreedyRecomputerMask2,1059,1467,724,4,743,1043.200000,8074,5216
msnbc-yitao-e.psdd,p16_g4_l20,GreedyRecomputerMask4,1172,1986,1652,6,334,1043.200000,8074,5216
msnbc-yitao-e.psdd,p16_g4_l20,GreedyBspHC,784,1998,1664,6,334,1043.200000,8074,5216
instance_CG_N9_K9_nzP0d35,p16_g4_l20,GreedyRecomputerMask0,168,3154,2656,55,498,10.271028,2242,1099
instance_CG_N9_K9_nzP0d35,p16_g4_l20,GreedyRecomputerMask1,176,3140,2640,55,500,10.271028,2242,1099
instance_CG_N9_K9_nzP0d35,p16_g4_l20,GreedyRecomputerMask3,269,2893,2052,34,841,10.271028,2242,1099
instance_CG_N9_K9_nzP0d35,p16_g4_l20,GreedyRecomputerMask7,537,2880,2036,34,844,10.271028,2242,1099
instance_CG_N9_K9_nzP0d35,p16_g4_l20,GreedyRecomputerMask2,263,2907,2068,34,839,10.271028,2242,1099
instance_CG_N9_K9_nzP0d35,p16_g4_l20,GreedyRecomputerMask4,294,3153,2652,55,501,10.271028,2242,1099
instance_CG_N9_K9_nzP0d35,p16_g4_l20,GreedyBspHC,154,3249,2752,56,497,10.271028,2242,1099
instance_exp_N55_K14_nzP0d15,p16_g4_l20,GreedyRecomputerMask0,1491,4102,2872,26,1230,258.214286,17934,7230
instance_exp_N55_K14_nzP0d15,p16_g4_l20,GreedyRecomputerMask1,1709,3657,2332,26,1325,258.214286,17934,7230
instance_exp_N55_K14_nzP0d15,p16_g4_l20,GreedyRecomputerMask3,2004,3567,2148,23,1419,258.214286,17934,7230
instance_exp_N55_K14_nzP0d15,p16_g4_l20,GreedyRecomputerMask7,3469,3567,2148,23,1419,258.214286,17934,7230
instance_exp_N55_K14_nzP0d15,p16_g4_l20,GreedyRecomputerMask2,1893,3930,2568,23,1362,258.214286,17934,7230
instance_exp_N55_K14_nzP0d15,p16_g4_l20,GreedyRecomputerMask4,2412,4102,2872,26,1230,258.214286,17934,7230
instance_exp_N55_K14_nzP0d15,p16_g4_l20,GreedyBspHC,1329,4550,3324,26,1226,258.214286,17934,7230
tretail.psdd,p16_g4_l20,GreedyRecomputerMask0,523,1223,1024,12,199,141.100000,6382,2822
tretail.psdd,p16_g4_l20,GreedyRecomputerMask1,602,1002,740,11,262,141.100000,6382,2822
tretail.psdd,p16_g4_l20,GreedyRecomputerMask3,705,927,548,9,379,141.100000,6382,2822
tretail.psdd,p16_g4_l20,GreedyRecomputerMask7,1259,927,548,9,379,141.100000,6382,2822
tretail.psdd,p16_g4_l20,GreedyRecomputerMask2,646,1001,632,9,369,141.100000,6382,2822
tretail.psdd,p16_g4_l20,GreedyRecomputerMask4,686,1223,1024,12,199,141.100000,6382,2822
tretail.psdd,p16_g4_l20,GreedyBspHC,479,1307,1108,12,199,141.100000,6382,2822
msc01440,p16_g4_l20,GreedyRecomputerMask0,1602,4463,1772,28,2691,24.000000,22415,1440
msc01440,p16_g4_l20,GreedyRecomputerMask1,1729,4192,1488,28,2704,24.000000,22415,1440
msc01440,p16_g4_l20,GreedyRecomputerMask3,1818,4189,1468,27,2721,24.000000,22415,1440
msc01440,p16_g4_l20,GreedyRecomputerMask7,2698,4189,1468,27,2721,24.000000,22415,1440
msc01440,p16_g4_l20,GreedyRecomputerMask2,1753,4423,1656,25,2767,24.000000,22415,1440
msc01440,p16_g4_l20,GreedyRecomputerMask4,2166,4463,1772,28,2691,24.000000,22415,1440
msc01440,p16_g4_l20,GreedyBspHC,1512,5017,2324,37,2693,24.000000,22415,1440
instance_exp_N44_K5_nzP0d15,p16_g4_l20,GreedyRecomputerMask0,277,1112,808,10,304,193.200000,4170,1932
instance_exp_N44_K5_nzP0d15,p16_g4_l20,GreedyRecomputerMask1,309,987,648,10,339,193.200000,4170,1932
instance_exp_N44_K5_nzP0d15,p16_g4_l20,GreedyRecomputerMask3,396,927,508,8,419,193.200000,4170,1932
instance_exp_N44_K5_nzP0d15,p16_g4_l20,GreedyRecomputerMask7,770,927,508,8,419,193.200000,4170,1932
instance_exp_N44_K5_nzP0d15,p16_g4_l20,GreedyRecomputerMask2,380,1018,612,8,406,193.200000,4170,1932
instance_exp_N44_K5_nzP0d15,p16_g4_l20,GreedyRecomputerMask4,385,1112,808,10,304,193.200000,4170,1932
instance_exp_N44_K5_nzP0d15,p16_g4_l20,GreedyBspHC,245,1212,908,10,304,193.200000,4170,1932
bmw7st_1,p16_g4_l20,GreedyRecomputerMask0,18259,255407,25684,35,229723,200.208215,3599160,141347
bmw7st_1,p16_g4_l20,GreedyRecomputerMask1,41962,254157,23992,35,230165,200.208215,3599160,141347
bmw7st_1,p16_g4_l20,GreedyRecomputerMask3,57520,254046,23908,30,230138,200.208215,3599160,141347
bmw7st_1,p16_g4_l20,GreedyRecomputerMask7,212853,254046,23908,30,230138,200.208215,3599160,141347
bmw7st_1,p16_g4_l20,GreedyRecomputerMask2,46090,255281,25576,30,229705,200.208215,3599160,141347
bmw7st_1,p16_g4_l20,GreedyRecomputerMask4,124124,255407,25684,35,229723,200.208215,3599160,141347
bmw7st_1,p16_g4_l20,GreedyBspHC,9237,258450,28724,37,229726,200.208215,3599160,141347
ex3,p16_g4_l20,GreedyRecomputerMask0,500,16335,4148,61,12187,3.234458,25432,1821
ex3,p16_g4_l20,GreedyRecomputerMask1,553,16271,4084,61,12187,3.234458,25432,1821
ex3,p16_g4_l20,GreedyRecomputerMask3,718,16042,3844,53,12198,3.234458,25432,1821
ex3,p16_g4_l20,GreedyRecomputerMask7,2037,15990,3792,53,12198,3.234458,25432,1821
ex3,p16_g4_l20,GreedyRecomputerMask2,639,16078,3868,53,12210,3.234458,25432,1821
ex3,p16_g4_l20,GreedyRecomputerMask4,1487,16233,4040,60,12193,3.234458,25432,1821
ex3,p16_g4_l20,GreedyBspHC,443,17224,5108,72,12116,3.234458,25432,1821
ct20stif,p16_g4_l20,GreedyRecomputerMask0,20873,113649,20748,160,92901,39.345113,1323067,52329
ct20stif,p16_g4_l20,GreedyRecomputerMask1,24497,113169,20168,160,93001,39.345113,1323067,52329
ct20stif,p16_g4_l20,GreedyRecomputerMask3,32308,112753,19848,143,92905,39.345113,1323067,52329
ct20stif,p16_g4_l20,GreedyRecomputerMask7,96736,112754,19848,143,92906,39.345113,1323067,52329
ct20stif,p16_g4_l20,GreedyRecomputerMask2,30268,113285,20480,144,92805,39.345113,1323067,52329
ct20stif,p16_g4_l20,GreedyRecomputerMask4,53755,113649,20748,160,92901,39.345113,1323067,52329
ct20stif,p16_g4_l20,GreedyBspHC,17071,123685,30712,171,92973,39.345113,1323067,52329
thread,p16_g4_l20,GreedyRecomputerMask0,27921,203819,38480,181,165339,20.578547,2220156,29736
thread,p16_g4_l20,GreedyRecomputerMask1,35028,202686,37280,181,165406,20.578547,2220156,29736
thread,p16_g4_l20,GreedyRecomputerMask3,44443,202237,36952,172,165285,20.578547,2220156,29736
thread,p16_g4_l20,GreedyRecomputerMask7,143828,202237,36952,172,165285,20.578547,2220156,29736
thread,p16_g4_l20,GreedyRecomputerMask2,37515,203462,38272,171,165190,20.578547,2220156,29736
thread,p16_g4_l20,GreedyRecomputerMask4,103619,203710,38408,180,165302,20.578547,2220156,29736
thread,p16_g4_l20,GreedyBspHC,17879,224526,59144,184,165382,20.578547,2220156,29736
Pres_Poisson,p16_g4_l20,GreedyRecomputerMask0,15880,78598,19416,293,59182,7.998921,350491,14822
Pres_Poisson,p16_g4_l20,GreedyRecomputerMask1,17074,78263,19036,293,59227,7.998921,350491,14822
Pres_Poisson,p16_g4_l20,GreedyRecomputerMask3,19693,76203,17676,233,58527,7.998921,350491,14822
Pres_Poisson,p16_g4_l20,GreedyRecomputerMask7,40935,76083,17544,233,58539,7.998921,350491,14822
Pres_Poisson,p16_g4_l20,GreedyRecomputerMask2,18491,76601,18136,236,58465,7.998921,350491,14822
Pres_Poisson,p16_g4_l20,GreedyRecomputerMask4,28632,78477,19292,293,59185,7.998921,350491,14822
Pres_Poisson,p16_g4_l20,GreedyBspHC,14615,87753,28516,318,59237,7.998921,350491,14822
insurance.psdd,p16_g4_l20,GreedyRecomputerMask0,3631,4202,3296,7,906,2390.333333,30060,14342
insurance.psdd,p16_g4_l20,GreedyRecomputerMask1,4040,3784,2740,7,1044,2390.333333,30060,14342
insurance.psdd,p16_g4_l20,GreedyRecomputerMask3,4636,3434,1176,4,2258,2390.333333,30060,14342
insurance.psdd,p16_g4_l20,GreedyRecomputerMask7,8435,3434,1176,4,2258,2390.333333,30060,14342
insurance.psdd,p16_g4_l20,GreedyRecomputerMask2,4320,3435,1176,4,2259,2390.333333,30060,14342
insurance.psdd,p16_g4_l20,GreedyRecomputerMask4,4648,4202,3296,7,906,2390.333333,30060,14342
insurance.psdd,p16_g4_l20,GreedyBspHC,3422,4314,3408,7,906,2390.333333,30060,14342
simple2.6.psdd,p16_g4_l20,GreedyRecomputerMask0,0,4,0,1,4,7.000000,3,7
simple2.6.psdd,p16_g4_l20,GreedyRecomputerMask1,0,4,0,1,4,7.000000,3,7
simple2.6.psdd,p16_g4_l20,GreedyRecomputerMask3,0,4,0,1,4,7.000000,3,7
simple2.6.psdd,p16_g4_l20,GreedyRecomputerMask7,1,4,0,1,4,7.000000,3,7
simple2.6.psdd,p16_g4_l20,GreedyRecomputerMask2,0,4,0,1,4,7.000000,3,7
simple2.6.psdd,p16_g4_l20,GreedyRecomputerMask4,0,4,0,1,4,7.000000,3,7
simple2.6.psdd,p16_g4_l20,GreedyBspHC,0,4,0,1,4,7.000000,3,7
bcsstk08,p16_g4_l20,GreedyRecomputerMask0,760,4218,2724,62,1494,13.948052,5943,1074
bcsstk08,p16_g4_l20,GreedyRecomputerMask1,789,4207,2732,62,1475,13.948052,5943,1074
bcsstk08,p16_g4_l20,GreedyRecomputerMask3,886,3879,2212,45,1667,13.948052,5943,1074
bcsstk08,p16_g4_l20,GreedyRecomputerMask7,1153,3884,2296,46,1588,13.948052,5943,1074
bcsstk08,p16_g4_l20,GreedyRecomputerMask2,915,3860,2160,43,1700,13.948052,5943,1074
bcsstk08,p16_g4_l20,GreedyRecomputerMask4,953,4214,2720,62,1494,13.948052,5943,1074
bcsstk08,p16_g4_l20,GreedyBspHC,725,4785,3316,62,1469,13.948052,5943,1074
instance_kNN_N50_K5_nzP0d16,p16_g4_l20,GreedyRecomputerMask0,312,1027,736,9,291,189.600000,3801,1896
instance_kNN_N50_K5_nzP0d16,p16_g4_l20,GreedyRecomputerMask1,351,924,608,9,316,189.600000,3801,1896
instance_kNN_N50_K5_nzP0d16,p16_g4_l20,GreedyRecomputerMask3,429,856,472,6,384,189.600000,3801,1896
instance_kNN_N50_K5_nzP0d16,p16_g4_l20,GreedyRecomputerMask7,783,856,472,6,384,189.600000,3801,1896
instance_kNN_N50_K5_nzP0d16,p16_g4_l20,GreedyRecomputerMask2,411,954,588,6,366,189.600000,3801,1896
instance_kNN_N50_K5_nzP0d16,p16_g4_l20,GreedyRecomputerMask4,543,1027,736,9,291,189.600000,3801,1896
instance_kNN_N50_K5_nzP0d16,p16_g4_l20,GreedyBspHC,284,1171,880,9,291,189.600000,3801,1896
tmovie.psdd,p16_g4_l20,GreedyRecomputerMask0,12104,22489,16760,21,5729,2292.025641,274214,89389
tmovie.psdd,p16_g4_l20,GreedyRecomputerMask1,16349,21489,15412,21,6077,2292.025641,274214,89389
tmovie.psdd,p16_g4_l20,GreedyRecomputerMask3,20751,21347,15272,15,6075,2292.025641,274214,89389
tmovie.psdd,p16_g4_l20,GreedyRecomputerMask7,42457,21347,15272,15,6075,2292.025641,274214,89389
tmovie.psdd,p16_g4_l20,GreedyRecomputerMask2,17091,21829,15000,14,6829,2292.025641,274214,89389
tmovie.psdd,p16_g4_l20,GreedyRecomputerMask4,27460,22489,16760,21,5729,2292.025641,274214,89389
tmovie.psdd,p16_g4_l20,GreedyBspHC,10314,24048,18340,21,5708,2292.025641,274214,89389
instance_spmv_N150_nzP0d2,p16_g4_l20,GreedyRecomputerMask0,1373,2778,1656,3,1122,4544.000000,13182,9088
instance_spmv_N150_nzP0d2,p16_g4_l20,GreedyRecomputerMask1,1460,2754,1632,3,1122,4544.000000,13182,9088
instance_spmv_N150_nzP0d2,p16_g4_l20,GreedyRecomputerMask3,1613,2054,0,1,2054,4544.000000,13182,9088
instance_spmv_N150_nzP0d2,p16_g4_l20,GreedyRecomputerMask7,2867,2054,0,1,2054,4544.000000,13182,9088
instance_spmv_N150_nzP0d2,p16_g4_l20,GreedyRecomputerMask2,1582,2054,0,1,2054,4544.000000,13182,9088
instance_spmv_N150_nzP0d2,p16_g4_l20,GreedyRecomputerMask4,1907,2778,1656,3,1122,4544.000000,13182,9088
instance_spmv_N150_nzP0d2,p16_g4_l20,GreedyBspHC,1254,2798,1676,3,1122,4544.000000,13182,9088
elevators.psdd,p16_g4_l20,GreedyRecomputerMask0,454,1250,1032,8,218,416.375000,6892,3331
elevators.psdd,p16_g4_l20,GreedyRecomputerMask1,496,1115,852,8,263,416.375000,6892,3331
elevators.psdd,p16_g4_l20,GreedyRecomputerMask3,572,1064,668,6,396,416.375000,6892,3331
elevators.psdd,p16_g4_l20,GreedyRecomputerMask7,1035,1064,668,6,396,416.375000,6892,3331
elevators.psdd,p16_g4_l20,GreedyRecomputerMask2,544,1072,680,6,392,416.375000,6892,3331
elevators.psdd,p16_g4_l20,GreedyRecomputerMask4,881,1250,1032,8,218,416.375000,6892,3331
elevators.psdd,p16_g4_l20,GreedyBspHC,407,1294,1076,8,218,416.375000,6892,3331
instance_CG_N35_K8_nzP0d25,p16_g4_l20,GreedyRecomputerMask0,742,6316,4860,54,1456,56.800000,12153,5396
instance_CG_N35_K8_nzP0d25,p16_g4_l20,GreedyRecomputerMask1,804,6209,4724,54,1485,56.800000,12153,5396
instance_CG_N35_K8_nzP0d25,p16_g4_l20,GreedyRecomputerMask3,1165,6111,4556,49,1555,56.800000,12153,5396
instance_CG_N35_K8_nzP0d25,p16_g4_l20,GreedyRecomputerMask7,2409,6111,4556,49,1555,56.800000,12153,5396
instance_CG_N35_K8_nzP0d25,p16_g4_l20,GreedyRecomputerMask2,1154,6180,4628,49,1552,56.800000,12153,5396
instance_CG_N35_K8_nzP0d25,p16_g4_l20,GreedyRecomputerMask4,1387,6312,4852,53,1460,56.800000,12153,5396
instance_CG_N35_K8_nzP0d25,p16_g4_l20,GreedyBspHC,663,6600,5144,57,1456,56.800000,12153,5396
shallow_water1,p16_g4_l20,GreedyRecomputerMask0,5704,19514,11568,64,7946,80.709360,122880,81920
shallow_water1,p16_g4_l20,GreedyRecomputerMask1,12630,16615,8320,64,8295,80.709360,122880,81920
shallow_water1,p16_g4_l20,GreedyRecomputerMask3,14529,16298,8012,57,8286,80.709360,122880,81920
shallow_water1,p16_g4_l20,GreedyRecomputerMask7,29103,16294,8012,57,8282,80.709360,122880,81920
shallow_water1,p16_g4_l20,GreedyRecomputerMask2,9242,18140,8552,55,9588,80.709360,122880,81920
shallow_water1,p16_g4_l20,GreedyRecomputerMask4,15320,19514,11568,64,7946,80.709360,122880,81920
shallow_water1,p16_g4_l20,GreedyBspHC,4742,21955,14008,65,7947,80.709360,122880,81920
bcsstk15,p16_g4_l20,GreedyRecomputerMask0,4954,16917,8892,236,8025,10.846154,56934,3948
bcsstk15,p16_g4_l20,GreedyRecomputerMask1,5044,16894,8864,236,8030,10.846154,56934,3948
bcsstk15,p16_g4_l20,GreedyRecomputerMask3,5523,16250,8104,189,8146,10.846154,56934,3948
bcsstk15,p16_g4_l20,GreedyRecomputerMask7,8443,16195,8036,187,8159,10.846154,56934,3948
bcsstk15,p16_g4_l20,GreedyRecomputerMask2,5484,16319,8184,189,8135,10.846154,56934,3948
bcsstk15,p16_g4_l20,GreedyRecomputerMask4,6422,16917,8892,236,8025,10.846154,56934,3948
bcsstk15,p16_g4_l20,GreedyBspHC,4746,20266,12228,241,8038,10.846154,56934,3948
accidents.psdd,p16_g4_l20,GreedyRecomputerMask0,5354,9017,6624,13,2393,1561.916667,102111,37486
accidents.psdd,p16_g4_l20,GreedyRecomputerMask1,6390,8598,6084,13,2514,1561.916667,102111,37486
accidents.psdd,p16_g4_l20,GreedyRecomputerMask3,8781,8123,5108,11,3015,1561.916667,102111,37486
accidents.psdd,p16_g4_l20,GreedyRecomputerMask7,16811,8123,5108,11,3015,1561.916667,102111,37486
accidents.psdd,p16_g4_l20,GreedyRecomputerMask2,7242,8435,5432,11,3003,1561.916667,102111,37486
accidents.psdd,p16_g4_l20,GreedyRecomputerMask4,11014,9017,6624,13,2393,1561.916667,102111,37486
accidents.psdd,p16_g4_l20,GreedyBspHC,4713,10076,7684,13,2392,1561.916667,102111,37486
msweb.psdd,p16_g4_l20,GreedyRecomputerMask0,2271,4315,3288,17,1027,493.031250,38289,15777
msweb.psdd,p16_g4_l20,GreedyRecomputerMask1,2787,3843,2672,17,1171,493.031250,38289,15777
msweb.psdd,p16_g4_l20,GreedyRecomputerMask3,3583,3616,2068,13,1548,493.031250,38289,15777
msweb.psdd,p16_g4_l20,GreedyRecomputerMask7,6966,3615,2064,13,1551,493.031250,38289,15777
msweb.psdd,p16_g4_l20,GreedyRecomputerMask2,3001,3788,2260,13,1528,493.031250,38289,15777
msweb.psdd,p16_g4_l20,GreedyRecomputerMask4,3345,4315,3288,17,1027,493.031250,38289,15777
msweb.psdd,p16_g4_l20,GreedyBspHC,2003,4919,3892,17,1027,493.031250,38289,15777
instance_exp_N30_K6_nzP0d15,p16_g4_l20,GreedyRecomputerMask0,315,757,584,12,173,90.416667,2268,1085
instance_exp_N30_K6_nzP0d15,p16_g4_l20,GreedyRecomputerMask1,326,689,500,12,189,90.416667,2268,1085
instance_exp_N30_K6_nzP0d15,p16_g4_l20,GreedyRecomputerMask3,370,638,412,9,226,90.416667,2268,1085
instance_exp_N30_K6_nzP0d15,p16_g4_l20,GreedyRecomputerMask7,566,638,412,9,226,90.416667,2268,1085
instance_exp_N30_K6_nzP0d15,p16_g4_l20,GreedyRecomputerMask2,365,693,472,9,221,90.416667,2268,1085
instance_exp_N30_K6_nzP0d15,p16_g4_l20,GreedyRecomputerMask4,369,757,584,12,173,90.416667,2268,1085
instance_exp_N30_K6_nzP0d15,p16_g4_l20,GreedyBspHC,301,813,640,12,173,90.416667,2268,1085
nltcs.clt.psdd,p16_g4_l20,GreedyRecomputerMask0,11,162,148,6,14,9.500000,92,76
nltcs.clt.psdd,p16_g4_l20,GreedyRecomputerMask1,12,130,112,5,18,9.500000,92,76
nltcs.clt.psdd,p16_g4_l20,GreedyRecomputerMask3,13,62,0,1,62,9.500000,92,76
nltcs.clt.psdd,p16_g4_l20,GreedyRecomputerMask7,23,62,0,1,62,9.500000,92,76
nltcs.clt.psdd,p16_g4_l20,GreedyRecomputerMask2,13,62,0,1,62,9.500000,92,76
nltcs.clt.psdd,p16_g4_l20,GreedyRecomputerMask4,20,162,148,6,14,9.500000,92,76
nltcs.clt.psdd,p16_g4_l20,GreedyBspHC,10,178,164,6,14,9.500000,92,76
instance_kNN_N60_K15_nzP0d15,p16_g4_l20,GreedyRecomputerMask0,2643,4997,3460,27,1537,299.933333,22722,8998
instance_kNN_N60_K15_nzP0d15,p16_g4_l20,GreedyRecomputerMask1,2941,4574,2908,27,1666,299.933333,22722,8998
instance_kNN_N60_K15_nzP0d15,p16_g4_l20,GreedyRecomputerMask3,3322,4521,2804,25,1717,299.933333,22722,8998
instance_kNN_N60_K15_nzP0d15,p16_g4_l20,GreedyRecomputerMask7,5136,4521,2804,25,1717,299.933333,22722,8998
instance_kNN_N60_K15_nzP0d15,p16_g4_l20,GreedyRecomputerMask2,3187,4934,3320,25,1614,299.933333,22722,8998
instance_kNN_N60_K15_nzP0d15,p16_g4_l20,GreedyRecomputerMask4,3864,4997,3460,27,1537,299.933333,22722,8998
instance_kNN_N60_K15_nzP0d15,p16_g4_l20,GreedyBspHC,2468,5609,4076,27,1533,299.933333,22722,8998
mnist.psdd,p16_g4_l20,GreedyRecomputerMask0,757,1536,1220,10,316,490.400000,5916,4904
mnist.psdd,p16_g4_l20,GreedyRecomputerMask1,1015,1121,668,10,453,490.400000,5916,4904
mnist.psdd,p16_g4_l20,GreedyRecomputerMask3,1104,1039,348,6,691,490.400000,5916,4904
mnist.psdd,p16_g4_l20,GreedyRecomputerMask7,1794,1038,344,6,694,490.400000,5916,4904
mnist.psdd,p16_g4_l20,GreedyRecomputerMask2,873,1039,348,6,691,490.400000,5916,4904
mnist.psdd,p16_g4_l20,GreedyRecomputerMask4,1031,1536,1220,10,316,490.400000,5916,4904
mnist.psdd,p16_g4_l20,GreedyBspHC,700,1536,1220,10,316,490.400000,5916,4904
nd3k,p16_g4_l20,GreedyRecomputerMask0,15421,703668,29724,113,673944,2.368421,1635345,9000
nd3k,p16_g4_l20,GreedyRecomputerMask1,18361,703115,29172,113,673943,2.368421,1635345,9000
nd3k,p16_g4_l20,GreedyRecomputerMask3,33613,701853,28220,99,673633,2.368421,1635345,9000
nd3k,p16_g4_l20,GreedyRecomputerMask7,219863,698523,24912,97,673611,2.368421,1635345,9000
nd3k,p16_g4_l20,GreedyRecomputerMask2,31689,702139,28496,98,673643,2.368421,1635345,9000
